Q1_AgeRaw,Q3_Education,Q5_IncomeTier_Imputed,Q7_YearsDubai,Q2_Gender_Label,Q4_Employment_Label,Q6_Nationality_Label,Q22_PricingModel_Label,Q2_Gender_1,Q2_Gender_2,Q2_Gender_3,Q2_Gender_4,Q4_Employment_1,Q4_Employment_2,Q4_Employment_3,Q4_Employment_4,Q4_Employment_5,Q6_Nationality_1,Q6_Nationality_2,Q6_Nationality_3,Q6_Nationality_4,Q6_Nationality_5,Q6_Nationality_6,Q6_Nationality_7,Q22_PricingModel_1,Q22_PricingModel_2,Q22_PricingModel_3,Q22_PricingModel_4,Q22_PricingModel_5,Q22_PricingModel_6,Q9_ReviewFrequency,Q10_NumCurrencies,Q12_SavingsPct,Q8_MobileBanking,Q8_DedicatedApp,Q11_Investment,Q11_Remittance,Q13_DiffTrackMultiCurrency,Q13_LoseFXMoney,Q13_SavingsHabit,Q13_DissatisifiedTools,Q13_UnexpectedExpenses,Q15_MoneyLost,Q16_AIExpenseCategorisation,Q16_MultiCurrencyTracking,Q16_SavingsGoals,Q16_RemittanceBestRate,Q16_InvestmentTracking,Q18_UAEBankIntegration,Q19_PrivacyConcern,Q23_Incentive,Q26_HelpSaveMoney,Q26_AIBetterInsights,Q26_ComfortableAutocat,Q26_WouldRecommend,Q26_TrustRegulatory,Q27_CurrentSatisfaction,Derived_PainComposite,Derived_TechAffinity,Derived_AdoptionAttitude,Derived_FinancialStress,Eng_PainGap,Eng_DigitalEngagement,Eng_ActivityBreadth,Eng_AdoptionReadiness,Eng_WTPperPain,Flag_ValueSeeker,Flag_MultiCurrencyUser,Q21_WTP_AED,Q24_DownloadLikelihood,Respondent_ID
41,3,3,4,Male,PrivateSector,SouthAsian,AnnualSubscription,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,3,3,1,1,0,1,5,3,2,2,3,3,4,4,4,4,4,4,3,2,5,2,2,4,4,6,3.12,6.0,3.33,3.36,5.04,9.0,4,0.6231,9.62,0,0,30,6,R0071
29,5,3,1,Female,PrivateSector,Western,FreeWithAds,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,2,1,0,1,1,3,3,3,3,3,3,5,3,4,2,3,4,2,3,3,4,4,4,3,6,3.25,3.0,3.83,3.92,5.3,9.0,5,0.7881,9.23,0,1,30,8,R0072
34,2,2,4,Male,Freelancer,SouthAsian,MonthlySubscription,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,0,1,4,3,2,3,4,3,5,3,4,4,5,2,3,4,5,5,3,3,5,2.88,1.0,4.0,3.64,4.76,3.0,2,0.605,10.42,0,0,30,5,R0073
38,3,3,1,Male,PrivateSector,Emirati,Freemium,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,1,0,0,1,2,3,4,2,3,3,4,4,5,4,4,5,2,2,3,4,2,4,5,4,2.62,3.0,3.67,3.51,4.44,5.0,2,0.6469,3.82,0,0,10,6,R0074
40,3,4,3,Female,Government,ArabExpat,Freemium,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,1,1,3,4,3,1,4,2,3,3,4,4,3,5,3,2,3,5,3,4,3,5,3.12,0.0,3.67,3.76,5.24,4.0,5,0.7119,9.62,0,0,30,7,R0075
42,2,3,5,Female,Freelancer,EastAsian,Freemium,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,2,2,0,0,0,0,2,2,3,2,2,3,3,3,4,4,4,5,2,1,4,4,4,4,4,3,2.25,1.0,3.83,3.02,3.9,3.0,3,0.3331,4.44,0,0,10,1,R0076
42,3,3,4,Male,Government,ArabExpat,AnnualSubscription,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,3,2,0,0,0,1,2,3,3,2,4,3,3,3,4,5,4,5,3,1,3,4,4,4,4,6,3.0,1.0,3.83,3.6,4.8,4.0,3,0.5281,16.67,0,0,50,4,R0077
35,3,4,5,Male,Freelancer,African,MonthlySubscription,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,3,3,1,1,0,1,4,3,3,1,2,3,4,4,4,3,3,5,2,4,4,2,5,4,3,5,3.0,6.0,3.67,3.3,5.0,9.0,4,0.6469,16.67,0,0,50,6,R0078
47,4,5,5,Male,Government,SouthAsian,AnnualSubscription,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,3,1,1,0,0,1,2,3,1,2,4,3,4,4,5,5,5,4,2,3,4,3,2,2,3,6,2.5,3.0,3.0,3.65,3.8,5.0,3,0.73,20.0,0,0,50,8,R0079
30,5,3,2,Male,PrivateSector,SouthAsian,FreeWithAds,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,3,4,1,1,0,0,4,4,3,2,4,3,4,5,4,3,3,4,1,4,4,4,3,4,4,4,3.25,6.0,4.0,3.12,5.7,8.0,1,0.735,3.08,0,0,10,7,R0080
45,3,4,1,Male,BusinessOwner,Other,AnnualSubscription,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,5,2,1,1,1,1,2,5,4,5,5,4,4,5,4,4,5,5,2,2,5,5,2,5,3,5,4.12,6.0,4.0,4.56,7.24,9.0,6,0.605,19.42,1,1,80,5,R0081
34,3,4,4,Female,PrivateSector,SouthAsian,Freemium,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,4,4,5,3,5,4,3,5,3,5,2,4,3,2,5,4,5,4,5,3,3.88,1.0,4.5,4.34,7.16,3.0,2,0.575,7.73,1,0,30,4,R0082
44,3,4,5,Male,Government,ArabExpat,AnnualSubscription,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,3,1,0,1,0,1,3,3,3,3,3,3,5,3,4,4,4,5,4,3,3,3,3,3,3,4,3.0,4.0,3.83,3.9,5.2,7.0,4,0.5931,26.67,0,0,80,5,R0083
33,2,2,4,Female,Freelancer,EastAsian,AnnualSubscription,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,1,0,1,1,1,3,2,5,1,4,4,4,4,4,3,4,3,2,3,5,3,3,3,3,5,3.0,4.0,3.67,3.9,5.0,8.0,3,0.7119,3.33,0,0,10,7,R0084
42,3,4,2,Female,PrivateSector,SouthAsian,Freemium,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,3,2,0,1,0,1,1,3,2,3,3,3,4,3,5,4,5,5,3,3,4,4,4,4,3,5,3.0,3.0,3.83,3.6,5.0,7.0,4,0.6581,26.67,0,0,80,6,R0085
44,3,5,5,Female,PrivateSector,EastAsian,Freemium,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,3,1,1,0,1,1,1,2,3,2,3,3,4,4,4,5,4,5,3,4,2,3,4,5,5,5,2.38,2.0,3.67,3.59,3.76,8.0,6,0.7119,21.01,0,0,50,7,R0086
36,2,2,3,Female,PrivateSector,SouthAsian,Freemium,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,2,2,1,0,0,0,5,3,3,1,3,2,4,4,4,4,4,5,4,2,5,3,3,3,5,5,3.0,2.0,3.83,3.4,5.0,4.0,2,0.5931,10.0,0,0,30,5,R0087
35,2,3,4,Male,BusinessOwner,SouthAsian,FreeWithAds,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,2,1,1,0,1,1,4,1,4,4,5,4,4,5,4,4,2,4,3,5,4,4,5,3,3,4,3.62,3.0,4.0,4.01,6.44,7.0,3,0.605,8.29,0,0,30,5,R0088
36,3,4,5,Male,BusinessOwner,SouthAsian,OneTimePurchase,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,0,1,1,5,4,3,2,4,7,4,5,4,5,5,5,2,5,4,2,4,4,3,6,3.5,3.0,3.5,4.35,5.8,9.0,4,0.57,42.86,0,1,150,5,R0089
35,2,4,2,Female,Government,EastAsian,Freemium,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,4,1,0,0,0,1,3,5,3,3,4,5,4,4,5,5,3,5,2,3,4,3,3,5,4,2,3.75,1.0,3.83,4.47,7.1,5.0,4,0.5281,8.0,0,1,30,4,R0090
30,2,3,4,Female,Freelancer,SouthAsian,FreeWithAds,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,3,2,0,0,1,0,2,3,4,2,3,4,4,4,3,2,4,4,2,6,2,5,4,5,4,6,2.88,1.0,4.0,3.54,4.56,6.0,4,0.67,17.36,0,0,50,6,R0091
36,3,3,3,Female,BusinessOwner,EastAsian,Freemium,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,2,1,0,0,0,1,4,2,4,1,3,3,4,3,4,3,3,4,2,2,4,4,2,3,5,4,2.88,1.0,3.67,3.64,4.96,3.0,2,0.7119,17.36,0,0,50,7,R0092
44,2,5,5,Male,PrivateSector,Other,FreeWithAds,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,2,1,0,0,1,3,3,3,3,3,2,3,4,5,4,4,5,5,3,3,3,3,3,3,5,3.62,3.0,4.17,3.71,6.24,4.0,4,0.8119,2.76,0,0,10,8,R0093
30,5,2,2,NonBinary,PrivateSector,ArabExpat,PayPerFeature,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,3,1,0,0,0,1,5,4,5,5,4,4,5,5,3,5,4,4,2,3,5,3,3,4,4,10,4.38,0.0,3.67,4.59,6.76,4.0,4,0.6469,2.28,0,0,10,6,R0094
38,4,4,5,Male,Government,ArabExpat,MonthlySubscription,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,3,2,1,0,0,0,3,3,4,2,3,2,4,4,4,5,3,5,2,2,5,3,4,5,5,5,3.12,3.0,4.33,3.66,5.24,5.0,0,0.5631,16.03,0,0,50,4,R0095
37,3,1,1,Female,BusinessOwner,ArabExpat,Freemium,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,2,1,0,1,0,1,2,3,5,5,5,4,5,4,5,4,3,5,3,1,3,4,4,5,5,4,4.12,4.0,4.17,4.26,7.44,5.0,3,0.6169,2.43,0,0,10,5,R0096
40,2,1,5,NonBinary,BusinessOwner,SouthAsian,FreeWithAds,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,3,2,1,0,0,1,4,5,5,5,2,4,3,4,5,4,3,4,4,1,5,3,3,5,5,2,4.25,3.0,4.17,4.22,8.1,5.0,3,0.6169,2.35,0,0,10,5,R0097
50,5,4,5,Male,PrivateSector,ArabExpat,Freemium,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,4,1,1,1,1,0,2,1,2,4,5,3,4,4,5,5,4,5,3,6,4,4,4,3,4,4,2.5,6.0,3.83,3.85,4.2,9.0,3,0.6581,32.0,0,1,80,6,R0098
32,4,4,3,Female,PrivateSector,Western,MonthlySubscription,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,2,0,1,1,1,5,5,5,5,5,3,4,5,3,5,3,4,1,2,4,5,3,5,3,5,3.38,4.0,3.83,3.79,5.76,9.0,4,0.9181,14.79,0,0,50,10,R0099
31,3,2,2,Male,PrivateSector,Other,AnnualSubscription,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,3,1,0,1,0,1,4,3,4,3,3,4,4,5,4,3,4,4,1,3,4,5,4,3,2,4,3.12,4.0,3.83,3.96,5.44,7.0,4,0.5931,9.62,0,0,30,5,R0100
30,2,2,3,Male,PrivateSector,Other,AnnualSubscription,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,1,1,1,0,0,3,4,4,3,3,4,5,5,5,3,3,5,2,1,4,4,3,3,3,5,3.12,6.0,3.5,3.76,5.24,7.0,3,0.83,9.62,0,0,30,9,R0101
34,3,2,2,Male,PrivateSector,African,Freemium,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,3,1,1,0,1,0,3,4,4,4,4,4,3,4,5,5,2,5,2,2,5,5,4,4,4,3,3.75,3.0,4.17,4.28,6.9,7.0,2,0.6169,8.0,0,0,30,5,R0102
51,5,5,5,Female,Freelancer,African,MonthlySubscription,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,4,1,1,0,0,1,3,2,2,2,4,3,4,4,5,3,5,4,3,4,3,4,3,3,4,5,2.38,3.0,3.67,3.79,3.76,7.0,5,0.5169,63.03,0,1,150,4,R0103
31,3,3,2,Female,PrivateSector,ArabExpat,Freemium,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,1,1,3,4,3,3,5,5,3,5,3,5,3,5,1,2,4,4,3,3,4,1,3.88,1.0,3.67,4.34,7.56,6.0,4,0.4519,7.73,0,0,30,3,R0104
41,4,4,5,Female,BusinessOwner,Western,Freemium,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,4,1,1,0,1,1,2,4,3,3,4,5,3,5,4,4,5,4,3,5,3,3,3,5,3,4,3.25,3.0,3.67,4.22,5.7,8.0,3,0.3219,24.62,0,1,80,1,R0105
32,3,2,1,Male,PrivateSector,African,Freemium,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,1,1,1,0,1,2,2,3,3,3,3,3,3,3,4,4,4,3,2,4,4,5,4,3,4,2.75,6.0,3.83,3.78,4.7,9.0,4,0.7231,29.09,0,0,80,7,R0106
46,3,3,3,Female,Government,SouthAsian,AnnualSubscription,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,3,0,0,1,1,2,1,2,1,3,2,2,5,5,4,4,5,2,2,3,3,5,3,5,1,2.0,0.0,3.83,2.81,3.8,5.0,3,0.7231,40.0,0,0,80,7,R0107
42,2,3,3,NonBinary,PrivateSector,Other,AnnualSubscription,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,1,0,0,0,1,4,2,2,1,3,2,3,2,5,4,4,5,3,3,4,3,2,3,3,4,2.62,1.0,3.0,3.51,4.44,3.0,4,0.535,19.08,0,0,50,5,R0108
36,3,5,3,Male,PrivateSector,SouthAsian,FreeWithAds,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,4,1,0,0,0,0,4,2,4,3,3,4,4,3,4,4,3,5,2,4,4,4,4,4,4,4,3.25,1.0,4.0,4.22,5.7,5.0,3,0.67,15.38,0,1,50,6,R0109
30,2,5,2,PreferNotSay,PrivateSector,Western,Freemium,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,4,3,0,1,1,1,3,2,4,3,4,3,5,3,3,3,2,5,1,1,4,2,4,5,4,3,3.5,4.0,4.0,3.75,6.4,9.0,5,0.67,8.57,0,1,30,6,R0110
44,3,5,4,Male,BusinessOwner,EastAsian,Freemium,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,3,0,0,0,1,2,2,2,1,3,2,4,4,4,4,4,5,1,2,3,3,3,5,3,6,2.12,0.0,3.5,2.86,3.04,4.0,4,0.7,23.58,0,0,50,7,R0111
31,2,2,4,Female,Freelancer,Other,MonthlySubscription,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,4,2,1,0,1,1,2,3,3,3,3,4,4,4,4,3,5,4,3,2,3,5,5,3,4,4,3.5,3.0,4.17,4.05,6.2,9.0,6,0.7469,14.29,0,1,50,7,R0112
51,3,3,5,Male,Government,SouthAsian,Freemium,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,4,2,1,1,1,1,3,4,2,3,4,5,3,5,3,3,5,5,2,3,5,4,5,4,4,5,3.0,6.0,4.17,3.8,5.0,9.0,4,0.7469,0.0,0,1,0,7,R0113
32,2,4,3,Male,PrivateSector,EastAsian,MonthlySubscription,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,2,2,0,0,1,0,4,4,3,3,3,4,3,3,5,4,4,4,2,3,4,4,3,5,4,7,2.88,1.0,4.0,3.34,4.36,5.0,2,0.735,10.42,0,0,30,7,R0114
34,3,3,1,Male,PartTime,ArabExpat,Freemium,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,5,2,1,0,0,1,0,5,4,5,5,5,5,4,5,3,4,3,5,3,2,5,3,4,4,4,3,4.38,1.0,3.83,4.39,8.16,5.0,3,0.7231,6.85,0,0,30,7,R0115
32,5,4,4,Female,Government,SouthAsian,MonthlySubscription,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,4,1,1,1,0,1,2,4,3,4,4,5,5,4,5,3,4,4,2,2,3,4,3,5,3,8,3.25,6.0,3.5,4.22,4.9,9.0,4,0.635,46.15,0,1,150,6,R0116
43,2,3,2,Male,PrivateSector,EastAsian,MonthlySubscription,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,1,1,0,1,1,3,3,2,2,3,2,3,4,5,3,3,5,3,6,1,2,4,4,4,6,3.0,3.0,3.0,3.9,4.8,7.0,4,0.6,16.67,0,0,50,6,R0117
31,2,2,4,Male,Government,ArabExpat,AnnualSubscription,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,3,1,1,0,0,0,3,3,4,4,5,6,5,5,3,3,4,5,2,4,3,5,5,4,3,4,3.5,3.0,4.0,4.15,6.2,5.0,2,0.735,8.57,1,0,30,7,R0118
46,3,5,4,Female,BusinessOwner,Western,AnnualSubscription,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,5,1,0,0,0,0,5,4,4,3,3,3,4,4,4,5,5,3,1,4,4,5,3,4,3,5,3.38,1.0,3.5,4.49,5.76,5.0,0,0.895,14.79,0,1,50,10,R0119
33,4,3,3,Female,PrivateSector,SouthAsian,Freemium,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,3,1,1,1,0,1,3,3,5,3,4,4,4,5,3,5,2,5,1,2,5,4,4,3,5,3,3.75,6.0,4.33,4.28,6.9,9.0,3,0.5631,2.67,1,0,10,4,R0120
40,3,3,4,Male,PrivateSector,ArabExpat,Freemium,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,0,0,3,2,2,1,3,3,4,3,5,5,4,4,3,2,4,2,3,4,4,4,2.25,1.0,3.5,3.32,3.7,3.0,4,0.375,22.22,0,0,50,2,R0121
31,3,5,4,Male,BusinessOwner,Western,MonthlySubscription,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,4,1,0,1,1,1,3,4,3,3,3,6,5,5,3,4,5,3,2,4,4,5,5,5,3,4,3.38,4.0,4.33,4.29,5.96,9.0,3,0.6281,23.67,0,1,80,5,R0122
41,2,4,2,Male,PrivateSector,SouthAsian,MonthlySubscription,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,4,2,0,1,1,1,1,3,3,2,3,2,4,5,3,5,4,4,1,1,2,5,3,4,4,4,2.38,4.0,3.83,3.49,3.96,9.0,3,0.7231,21.01,0,1,50,7,R0123
32,3,4,3,Male,PrivateSector,SouthAsian,Freemium,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,3,2,1,1,1,0,3,2,3,2,4,4,3,4,4,4,5,4,2,1,5,5,4,3,5,4,2.88,6.0,4.33,3.54,4.96,9.0,4,0.5631,17.36,0,0,50,4,R0124
31,5,5,2,Female,Government,Other,FreeWithAds,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,2,1,1,0,0,1,2,4,3,3,3,3,4,4,2,5,5,2,6,5,5,3,4,2,4,2.75,6.0,4.0,3.28,4.7,8.0,2,0.735,18.18,0,0,50,7,R0125
39,5,3,5,Female,BusinessOwner,ArabExpat,Freemium,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,3,1,1,0,1,1,1,2,3,3,2,3,4,4,5,4,4,5,3,6,3,4,4,3,4,6,2.38,2.0,3.5,3.59,3.56,8.0,5,0.57,33.61,0,0,80,5,R0126
41,3,3,5,Female,PrivateSector,EastAsian,AnnualSubscription,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,3,2,0,1,0,1,3,2,3,3,2,3,4,5,5,3,2,5,3,6,3,3,3,5,3,5,2.62,4.0,3.17,3.41,4.24,7.0,2,0.5469,3.82,0,0,10,5,R0127
42,2,4,4,Male,PartTime,SouthAsian,AnnualSubscription,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,5,3,0,0,0,1,3,4,3,2,5,5,4,5,4,3,5,5,1,3,3,3,3,4,3,4,3.12,0.0,3.17,3.76,5.44,6.0,3,0.6119,48.08,0,1,150,6,R0128
34,2,4,3,Female,Freelancer,SouthAsian,MonthlySubscription,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,3,2,1,1,0,0,3,3,3,4,4,4,5,3,3,3,4,5,4,1,4,5,4,4,4,5,3.25,6.0,4.33,3.72,5.5,9.0,1,0.6931,24.62,0,0,80,6,R0129
35,1,3,5,Male,PrivateSector,SouthAsian,FreeWithAds,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,3,1,0,0,0,1,5,4,5,2,5,4,5,5,4,4,3,4,2,2,5,3,4,4,4,4,4.0,1.0,4.0,4.4,7.2,3.0,1,0.54,2.5,1,0,10,4,R0130
40,3,3,4,Female,PartTime,SouthAsian,MonthlySubscription,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,4,2,0,1,0,0,2,3,2,1,3,3,3,4,5,5,4,5,2,3,4,3,3,4,4,5,2.38,3.0,3.5,3.49,3.76,7.0,0,0.635,21.01,0,1,50,6,R0131
29,2,3,2,Female,PrivateSector,ArabExpat,Freemium,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,3,1,1,0,0,0,3,4,4,2,4,4,3,4,5,3,3,4,2,3,4,4,3,4,3,3,3.38,3.0,3.67,4.09,6.16,6.0,1,0.5819,8.88,0,0,30,5,R0132
34,2,3,4,Female,PrivateSector,ArabExpat,Freemium,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,2,1,1,0,0,0,2,3,4,3,3,4,5,4,3,4,4,5,2,5,3,4,4,5,2,6,2.88,3.0,3.67,3.64,4.56,4.0,2,0.5819,52.08,0,0,150,5,R0133
41,3,3,5,Female,Government,ArabExpat,MonthlySubscription,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,3,2,0,1,0,1,2,4,2,4,5,3,3,4,4,5,3,4,3,3,5,4,4,5,4,5,3.25,3.0,4.5,3.72,5.5,7.0,2,0.705,24.62,0,0,80,6,R0134
45,5,5,2,Male,Government,SouthAsian,Freemium,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,4,1,1,0,0,1,5,5,4,3,3,5,3,4,4,3,5,4,1,4,4,4,5,4,3,7,3.5,3.0,4.0,4.35,5.6,7.0,4,0.605,22.86,1,1,80,5,R0135
44,4,3,5,NonBinary,PrivateSector,ArabExpat,Freemium,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,3,1,0,0,1,2,2,3,2,3,4,4,4,3,4,4,5,3,3,4,4,2,4,3,5,2.75,2.0,3.33,3.18,4.5,5.0,2,0.5581,54.55,0,0,150,5,R0136
35,3,4,3,Male,PrivateSector,SouthAsian,Freemium,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,3,1,0,0,1,1,2,4,4,4,5,7,4,5,4,5,3,5,2,6,4,3,4,4,4,4,4.0,1.0,4.0,4.4,7.2,6.0,4,0.41,2.5,0,0,10,2,R0137
51,3,4,2,Female,PrivateSector,SouthAsian,Freemium,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,2,2,1,0,1,1,4,1,4,2,3,2,3,4,5,4,4,5,2,3,4,4,4,3,4,5,2.75,2.0,3.67,3.28,4.5,7.0,6,0.5819,0.0,0,0,0,5,R0138
46,2,5,5,Male,Freelancer,Other,OneTimePurchase,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,3,1,1,1,0,0,1,4,2,2,2,5,4,5,3,4,4,5,1,4,5,4,5,5,4,6,2.0,6.0,4.33,3.34,3.0,9.0,2,0.4981,40.0,0,0,80,3,R0139
42,4,3,4,Female,Freelancer,Western,AnnualSubscription,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,3,1,0,0,0,1,2,5,3,3,4,4,4,4,4,3,4,3,3,3,4,4,5,4,4,5,3.38,1.0,4.0,4.09,5.76,4.0,4,0.67,23.67,0,0,80,6,R0140
34,3,4,2,Female,PartTime,Western,MonthlySubscription,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,1,0,0,0,1,3,4,4,4,4,4,5,4,4,4,4,3,2,3,4,5,4,5,3,4,3.25,1.0,4.0,4.03,5.7,4.0,3,0.865,24.62,0,0,80,9,R0141
30,3,2,3,Male,PrivateSector,SouthAsian,Freemium,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,1,1,1,0,1,2,2,3,4,3,4,5,5,4,4,4,5,2,4,5,4,4,5,5,5,2.88,6.0,4.5,3.84,4.76,9.0,4,0.77,10.42,0,0,30,7,R0142
35,2,4,4,Male,PrivateSector,Other,Freemium,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,3,1,1,0,0,0,3,4,5,5,5,6,3,5,5,5,4,4,2,3,5,4,4,5,3,4,4.38,3.0,4.17,4.59,7.96,6.0,3,0.5519,2.28,0,0,10,4,R0143
43,5,4,5,Female,PrivateSector,Western,MonthlySubscription,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,3,2,0,0,1,1,3,2,4,2,5,3,5,3,4,5,3,5,4,2,2,4,2,4,4,5,2.75,1.0,3.5,3.48,4.5,6.0,5,0.635,29.09,0,0,80,6,R0144
46,3,3,5,Female,PrivateSector,EastAsian,FreeWithAds,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,3,2,0,1,0,1,2,3,3,2,3,3,5,4,4,4,5,5,3,3,3,2,3,5,3,5,2.25,4.0,3.33,3.22,3.5,7.0,4,0.6231,66.67,0,0,150,6,R0145
