Q1_AgeRaw,Q3_Education,Q5_IncomeTier_Imputed,Q7_YearsDubai,Q2_Gender_Label,Q4_Employment_Label,Q6_Nationality_Label,Q2_Gender_1,Q2_Gender_2,Q2_Gender_3,Q2_Gender_4,Q4_Employment_1,Q4_Employment_2,Q4_Employment_3,Q4_Employment_4,Q4_Employment_5,Q6_Nationality_1,Q6_Nationality_2,Q6_Nationality_3,Q6_Nationality_4,Q6_Nationality_5,Q6_Nationality_6,Q6_Nationality_7,Q9_ReviewFrequency,Q10_NumCurrencies,Q12_SavingsPct,Q8_Spreadsheet,Q8_MobileBanking,Q8_DedicatedApp,Q8_Paper,Q8_NoTracking,Q11_Remittance,Q11_FX,Q11_Ecommerce,Q11_Investment,Q11_BillSplit,Q11_Subscriptions,Q13_DiffTrackMultiCurrency,Q13_LoseFXMoney,Q13_SavingsHabit,Q13_MultiBankTimeConsuming,Q13_DissatisifiedTools,Q13_UnexpectedExpenses,Q13_HealthUnderstanding,Q13_Overspent,Q14_BiggestChallenge,Q15_MoneyLost,Q16_AIExpenseCategorisation,Q16_MultiCurrencyTracking,Q16_SavingsGoals,Q16_RemittanceBestRate,Q16_InvestmentTracking,Q16_HealthDashboard,Q18_UAEBankIntegration,Q18_RemittancePlatform,Q19_PrivacyConcern,Q17_InterfacePref_Label,Q17_InterfacePref_1,Q17_InterfacePref_2,Q17_InterfacePref_3,Q17_InterfacePref_4,Q17_InterfacePref_5,Q26_HelpSaveMoney,Q26_AIBetterInsights,Q26_ComfortableAutocat,Q26_WouldRecommend,Q26_LikelySwitch,Q26_TrustRegulatory,Q24_DownloadLikelihood,Q31_ConfidenceAI,Q27_CurrentSatisfaction,Derived_PainComposite,Derived_TechAffinity,Derived_AdoptionAttitude,Eng_PainGap,Eng_DigitalEngagement,Eng_ActivityBreadth,Eng_AdoptionReadiness,Flag_ValueSeeker,Flag_MultiCurrencyUser,Q20_WTP_Binary
39,3,4,5,Male,BusinessOwner,SouthAsian,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,3,3,0,0,0,1,0,1,1,0,1,1,0,2,2,2,3,2,2,1,1,1,3,4,4,4,4,3,5,4,4,3,WebOnly,0,1,0,0,0,3,1,4,4,3,4,6,3,4,2.0,1.0,3.17,3.2,5.0,4,0.5669,0,0,1
39,3,4,5,Male,PrivateSector,EastAsian,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,2,1,1,1,0,0,1,1,1,1,1,1,0,4,4,5,4,4,5,3,4,1,4,3,4,5,5,2,2,4,4,1,MobileOnly,1,0,0,0,0,5,5,2,5,3,4,5,6,10,4.12,2.0,4.0,6.24,6.0,5,0.62,0,0,0
28,3,2,1,Male,Freelancer,SouthAsian,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,3,2,1,1,0,0,0,1,0,0,0,0,0,3,1,3,5,4,4,4,4,1,4,5,4,3,4,3,4,5,4,2,Both,0,0,1,0,0,4,4,3,3,5,2,6,3,5,3.5,3.0,3.5,6.0,5.0,1,0.59,1,0,1
45,5,5,2,Female,PrivateSector,SouthAsian,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,3,0,0,0,0,0,0,1,1,1,1,1,4,3,3,2,3,4,2,3,1,3,4,4,3,3,3,4,5,4,1,Both,0,0,1,0,0,4,5,3,3,3,4,5,4,4,3.0,1.0,3.67,5.2,5.0,5,0.5669,0,0,0
28,2,2,2,Female,PrivateSector,SouthAsian,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,3,2,0,0,1,0,0,1,0,0,0,0,1,2,2,4,3,2,3,2,4,1,4,3,4,5,3,3,4,4,4,3,Both,0,0,1,0,0,3,4,4,4,4,3,7,4,3,2.75,4.0,3.67,4.9,7.0,2,0.6669,0,0,0
41,4,4,2,Female,Government,Other,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,1,0,0,0,1,0,1,1,1,1,1,1,4,3,4,4,2,4,2,3,1,4,3,4,4,4,4,4,4,4,2,Both,0,0,1,0,0,4,4,5,4,5,2,5,6,5,3.25,1.0,4.0,5.5,7.0,6,0.62,0,1,1
41,3,3,4,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,3,3,1,1,1,0,0,1,1,0,0,1,1,5,3,2,3,2,3,3,4,5,3,4,4,4,4,4,4,4,3,3,Both,0,0,1,0,0,5,2,2,4,3,4,6,5,6,3.12,6.0,3.33,5.04,9.0,4,0.6081,0,0,1
29,5,3,1,Female,PrivateSector,Western,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,4,2,0,1,0,0,0,1,0,1,1,1,1,3,3,3,3,3,3,4,4,3,3,5,3,4,2,3,4,4,5,2,Both,0,0,1,0,0,3,4,4,4,5,3,8,6,6,3.25,3.0,3.83,5.3,9.0,5,0.7581,0,1,1
34,2,2,4,Male,Freelancer,SouthAsian,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,1,1,4,3,3,2,3,3,4,4,4,3,5,3,4,4,4,5,3,2,NoPreference,0,0,0,0,1,4,5,5,3,4,3,5,4,5,2.88,1.0,4.0,4.76,3.0,2,0.59,0,0,1
38,3,3,1,Male,PrivateSector,Emirati,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,2,1,0,1,0,0,0,1,0,0,0,0,1,2,3,4,2,2,3,2,3,2,3,4,4,5,4,4,4,5,2,2,MobileOnly,1,0,0,0,0,3,4,2,4,4,5,6,4,4,2.62,3.0,3.67,4.44,5.0,2,0.6169,0,0,1
40,3,4,3,Female,Government,ArabExpat,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,0,1,1,1,1,1,1,1,0,3,4,3,3,1,4,3,4,5,2,3,3,4,4,3,4,5,3,3,Both,0,0,1,0,0,3,5,3,4,4,3,7,2,5,3.12,0.0,3.67,5.24,4.0,5,0.6369,0,0,0
42,2,3,5,Female,Freelancer,EastAsian,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,2,0,0,0,0,0,0,1,1,0,0,1,2,2,3,2,2,2,2,3,1,3,3,3,4,4,4,3,5,4,2,WebOnly,0,1,0,0,0,4,4,4,4,3,4,1,2,3,2.25,1.0,3.83,3.9,3.0,3,0.3481,0,0,0
42,3,3,4,Male,Government,ArabExpat,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,3,2,0,0,0,0,0,1,0,1,0,0,1,2,3,3,4,2,4,3,3,3,3,3,3,4,5,4,4,5,4,3,Both,0,0,1,0,0,3,4,4,4,4,4,4,3,6,3.0,1.0,3.83,4.8,4.0,3,0.5131,0,0,0
35,3,4,5,Male,Freelancer,African,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,3,3,0,1,1,1,0,1,1,1,0,0,1,4,3,3,4,1,2,4,3,2,3,4,4,4,3,3,4,5,3,2,Both,0,0,1,0,0,4,2,5,4,4,3,6,2,5,3.0,6.0,3.67,5.0,9.0,4,0.5869,0,0,1
47,4,5,5,Male,Government,SouthAsian,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,3,1,1,1,0,0,0,1,1,0,0,1,0,2,3,1,2,2,4,3,3,2,3,4,4,5,5,5,4,4,4,2,MobileOnly,1,0,0,0,0,4,3,2,2,3,3,8,6,6,2.5,3.0,3.0,3.8,5.0,3,0.7,0,0,1
30,5,3,2,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,3,4,1,1,1,0,0,0,1,0,0,0,0,4,4,3,3,2,4,2,4,1,3,4,5,4,3,3,4,4,4,1,MobileOnly,1,0,0,0,0,4,4,3,4,5,4,7,3,4,3.25,6.0,4.0,5.7,8.0,1,0.675,0,0,0
45,3,4,1,Male,BusinessOwner,Other,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,5,2,0,1,1,0,0,1,1,1,1,1,1,2,5,4,3,5,5,5,4,3,4,4,5,4,4,5,4,5,4,2,Both,0,0,1,0,0,5,5,2,5,4,3,5,6,5,4.12,6.0,4.0,7.24,9.0,6,0.62,1,1,1
34,3,4,4,Female,PrivateSector,SouthAsian,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,1,0,1,0,4,4,5,3,3,5,2,5,1,4,3,5,3,5,2,3,4,4,3,Both,0,0,1,0,0,5,4,5,4,4,5,4,3,3,3.88,1.0,4.5,7.16,3.0,2,0.56,1,0,1
44,3,4,5,Male,Government,ArabExpat,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,3,1,0,0,1,0,0,1,1,1,0,0,1,3,3,3,3,3,3,3,3,5,3,5,3,4,4,4,4,5,5,4,Both,0,0,1,0,0,3,3,3,3,3,3,5,4,4,3.0,4.0,3.83,5.2,7.0,4,0.5781,0,0,1
33,2,2,4,Female,Freelancer,EastAsian,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,1,0,0,1,0,0,1,1,0,1,0,0,3,2,5,2,1,4,2,5,1,4,4,4,4,3,4,4,3,3,2,Both,0,0,1,0,0,5,3,3,3,5,3,7,6,5,3.0,4.0,3.67,5.0,8.0,3,0.6969,0,0,1
42,3,4,2,Female,PrivateSector,SouthAsian,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,3,2,1,0,1,0,1,1,1,1,0,0,1,1,3,2,3,3,3,5,4,7,3,4,3,5,4,5,4,5,5,3,Both,0,0,1,0,0,4,4,4,4,4,3,6,4,5,3.0,3.0,3.83,5.0,7.0,4,0.6281,0,0,0
44,3,5,5,Female,PrivateSector,EastAsian,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,3,1,0,1,0,0,1,1,1,1,1,1,1,1,2,3,4,2,3,2,2,6,3,4,4,4,5,4,4,5,3,3,NoPreference,0,0,0,0,1,2,3,4,5,3,5,7,5,5,2.38,2.0,3.67,3.76,8.0,6,0.6819,0,0,1
36,2,2,3,Female,PrivateSector,SouthAsian,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,2,2,0,1,0,0,1,0,1,0,0,1,0,5,3,3,3,1,3,3,3,3,2,4,4,4,4,4,5,5,4,4,MobileOnly,1,0,0,0,0,5,3,3,3,4,5,5,3,5,3.0,2.0,3.83,5.0,4.0,2,0.5631,0,0,1
35,2,3,4,Male,BusinessOwner,SouthAsian,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,2,1,1,1,0,0,0,1,0,0,1,0,1,4,1,4,4,4,5,3,4,1,4,4,5,4,4,2,4,4,4,3,MobileOnly,1,0,0,0,0,4,4,5,3,5,3,5,2,4,3.62,3.0,4.0,6.44,7.0,3,0.56,0,0,0
36,3,4,5,Male,BusinessOwner,SouthAsian,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4,1,0,1,0,0,0,1,1,0,1,0,1,5,4,3,4,2,4,2,4,6,7,4,5,4,5,5,3,5,3,2,NoPreference,0,0,0,0,1,4,2,4,4,4,3,5,2,6,3.5,3.0,3.5,5.8,9.0,4,0.525,0,1,0
35,2,4,2,Female,Government,EastAsian,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,4,1,1,0,0,0,0,1,1,1,0,0,1,3,5,3,4,3,4,3,5,3,5,4,4,5,5,3,3,5,5,2,WhatsApp,0,0,0,1,0,4,3,3,5,4,4,4,3,2,3.75,1.0,3.83,7.1,5.0,4,0.5131,0,1,0
30,2,3,4,Female,Freelancer,SouthAsian,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,1,1,1,1,2,3,4,2,2,3,3,4,3,4,4,4,3,2,4,5,4,3,2,Both,0,0,1,0,0,2,5,4,5,4,4,6,4,6,2.88,1.0,4.0,4.56,6.0,4,0.64,0,0,1
36,3,3,3,Female,BusinessOwner,EastAsian,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,2,1,0,0,0,1,0,1,0,0,0,0,1,4,2,4,3,1,3,3,3,3,3,4,3,4,3,3,5,4,3,2,Both,0,0,1,0,0,4,4,2,3,4,5,7,5,4,2.88,1.0,3.67,4.96,3.0,2,0.6819,0,0,1
44,2,5,5,Male,PrivateSector,Other,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1,0,1,0,3,3,3,3,3,3,3,3,4,2,3,4,5,4,4,5,5,3,5,WebOnly,0,1,0,0,0,3,3,3,3,3,3,8,4,5,3.62,3.0,4.17,6.24,4.0,4,0.7519,0,0,0
30,5,2,2,NonBinary,PrivateSector,ArabExpat,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4,3,1,0,0,0,0,1,1,1,0,0,1,1,5,4,5,4,5,4,3,5,3,4,5,5,3,5,4,4,4,5,2,MobileOnly,1,0,0,0,0,5,3,3,4,3,4,6,3,10,4.38,0.0,3.67,6.76,4.0,4,0.6019,0,0,0
38,4,4,5,Male,Government,ArabExpat,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,3,2,0,1,0,0,0,0,0,0,0,0,0,3,3,4,3,2,3,3,4,4,2,4,4,4,5,3,5,5,3,2,WebOnly,0,1,0,0,0,5,3,4,5,4,5,4,3,5,3.12,3.0,4.33,5.24,5.0,0,0.5481,0,0,0
37,3,1,1,Female,BusinessOwner,ArabExpat,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,2,1,0,0,1,1,0,1,0,1,0,1,0,2,3,5,4,5,5,4,5,4,4,5,4,5,4,3,5,5,5,3,Both,0,0,1,0,0,3,4,4,5,4,5,5,5,4,4.12,4.0,4.17,7.44,5.0,3,0.6169,0,0,0
40,2,1,5,NonBinary,BusinessOwner,SouthAsian,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4,3,2,0,1,0,0,0,1,1,1,0,0,0,4,5,5,4,5,2,4,5,7,4,3,4,5,4,3,5,4,4,4,Both,0,0,1,0,0,5,3,3,5,4,5,5,3,2,4.25,3.0,4.17,8.1,5.0,3,0.5869,0,0,0
50,5,4,5,Male,PrivateSector,ArabExpat,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,4,1,0,1,1,0,0,0,0,0,1,1,1,2,1,2,2,4,5,2,2,7,3,4,4,5,5,4,5,5,3,3,WebOnly,0,1,0,0,0,4,4,4,3,4,4,6,4,4,2.5,6.0,3.83,4.2,9.0,3,0.6281,0,1,0
32,4,4,3,Female,PrivateSector,Western,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,2,0,0,1,0,0,1,1,0,1,0,1,5,5,5,5,5,5,5,5,6,3,4,5,3,5,3,4,4,4,1,Both,0,0,1,0,0,4,5,3,5,3,3,10,3,5,3.38,4.0,3.83,5.76,9.0,4,0.8131,0,0,1
31,3,2,2,Male,PrivateSector,Other,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,1,0,0,1,0,1,0,1,1,4,3,4,2,3,3,2,4,5,4,4,5,4,3,4,3,4,4,1,Both,0,0,1,0,0,4,5,4,3,5,2,5,4,4,3.12,4.0,3.83,5.44,7.0,4,0.5781,0,0,1
30,2,2,3,Male,PrivateSector,Other,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,0,0,0,1,1,0,1,0,3,4,4,2,3,3,2,4,3,4,5,5,5,3,3,4,5,4,2,Both,0,0,1,0,0,4,4,3,3,4,3,9,9,5,3.12,6.0,3.5,5.24,7.0,3,0.83,0,0,0
34,3,2,2,Male,PrivateSector,African,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,3,1,0,1,0,0,0,0,0,0,1,1,0,3,4,4,2,4,4,4,5,1,4,3,4,5,5,2,5,5,5,2,NoPreference,0,0,0,0,1,5,5,4,4,3,4,5,4,3,3.75,3.0,4.17,6.9,7.0,2,0.6019,0,0,0
51,5,5,5,Female,Freelancer,African,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,4,1,0,1,0,0,0,1,1,1,0,1,1,3,2,2,2,2,4,2,2,4,3,4,4,5,3,5,5,4,4,3,Both,0,0,1,0,0,3,4,3,3,5,4,4,2,5,2.38,3.0,3.67,3.76,7.0,5,0.4869,0,1,0
31,3,3,2,Female,PrivateSector,ArabExpat,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,3,1,1,0,0,1,0,1,1,0,1,0,1,3,4,3,3,3,5,5,5,3,5,3,5,3,5,3,3,5,5,1,WhatsApp,0,0,0,1,0,4,4,3,3,4,4,3,2,1,3.88,1.0,3.67,7.56,6.0,4,0.4369,0,0,0
41,4,4,5,Female,BusinessOwner,Western,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,4,1,0,1,0,1,0,1,0,0,1,1,0,2,4,3,4,3,4,2,4,4,5,3,5,4,4,5,4,4,4,3,Both,0,0,1,0,0,3,3,3,5,5,3,1,1,4,3.25,3.0,3.67,5.7,8.0,3,0.3219,0,1,1
32,3,2,1,Male,PrivateSector,African,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,1,0,1,1,0,0,1,0,1,0,1,1,2,2,3,2,3,3,2,5,2,3,3,3,3,4,4,5,4,3,3,MobileOnly,1,0,0,0,0,4,4,5,4,3,3,7,3,4,2.75,6.0,3.83,4.7,9.0,4,0.6631,0,0,1
46,3,3,3,Female,Government,SouthAsian,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,3,0,0,0,0,1,1,0,0,1,1,0,2,1,2,1,1,3,3,3,5,2,2,5,5,4,4,4,5,3,2,Both,0,0,1,0,0,3,3,5,3,4,5,7,1,1,2.0,0.0,3.83,3.8,5.0,3,0.6331,0,0,1
42,2,3,3,NonBinary,PrivateSector,Other,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,1,1,1,0,0,1,4,2,2,3,1,3,2,4,2,2,3,2,5,4,4,5,5,4,3,MobileOnly,1,0,0,0,0,4,3,2,3,2,3,5,5,4,2.62,1.0,3.0,4.44,3.0,4,0.535,0,0,1
36,3,5,3,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,4,1,0,0,0,0,0,0,1,1,0,0,1,4,2,4,3,3,3,2,5,5,4,4,3,4,4,3,3,5,3,2,WhatsApp,0,0,0,1,0,4,4,4,4,4,4,6,3,4,3.25,1.0,4.0,5.7,5.0,3,0.625,0,1,1
30,2,5,2,PreferNotSay,PrivateSector,Western,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,4,3,1,0,1,0,0,1,1,0,1,1,1,3,2,4,4,3,4,5,3,6,3,5,3,3,3,2,4,5,4,1,Both,0,0,1,0,0,4,2,4,5,5,4,6,6,3,3.5,4.0,4.0,6.4,9.0,5,0.67,0,1,0
44,3,5,4,Male,BusinessOwner,EastAsian,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,3,1,0,0,0,1,1,1,0,0,1,1,2,2,2,2,1,3,2,3,6,2,4,4,4,4,4,5,5,5,1,Both,0,0,1,0,0,3,3,3,5,4,3,7,5,6,2.12,0.0,3.5,3.04,4.0,4,0.67,0,0,1
31,2,2,4,Female,Freelancer,Other,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,4,2,1,1,0,0,0,1,1,1,1,1,1,2,3,3,5,3,3,4,5,2,4,4,4,4,3,5,5,4,4,3,Both,0,0,1,0,0,3,5,5,3,5,4,7,5,4,3.5,3.0,4.17,6.2,9.0,6,0.7169,0,1,0
51,3,3,5,Male,Government,SouthAsian,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,4,2,1,1,1,0,0,1,0,1,1,0,1,3,4,2,1,3,4,4,3,2,5,3,5,3,3,5,4,5,4,2,Both,0,0,1,0,0,5,4,5,4,3,4,7,5,5,3.0,6.0,4.17,5.0,9.0,4,0.7169,0,1,0
32,2,4,3,Male,PrivateSector,EastAsian,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,2,2,1,0,0,0,0,0,0,0,1,0,1,4,4,3,1,3,3,2,3,5,4,3,3,5,4,4,4,4,2,2,Both,0,0,1,0,0,4,4,3,5,4,4,7,4,7,2.88,1.0,4.0,4.36,5.0,2,0.69,0,0,1
34,3,3,1,Male,PartTime,ArabExpat,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,2,1,0,0,0,0,0,0,1,0,1,0,1,5,4,5,3,5,5,3,5,4,5,4,5,3,4,3,4,5,4,3,Both,0,0,1,0,0,5,3,4,4,3,4,7,3,3,4.38,1.0,3.83,8.16,5.0,3,0.6631,0,0,0
32,5,4,4,Female,Government,SouthAsian,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,4,1,0,1,1,0,0,1,1,1,0,1,0,2,4,3,3,4,4,3,3,3,5,5,4,5,3,4,5,4,5,2,Both,0,0,1,0,0,3,4,3,5,3,3,6,4,8,3.25,6.0,3.5,4.9,9.0,4,0.605,0,1,0
43,2,3,2,Male,PrivateSector,EastAsian,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,1,0,0,0,1,1,0,1,1,0,3,3,2,4,2,3,3,4,7,2,3,4,5,3,3,5,5,4,3,Both,0,0,1,0,0,1,2,4,4,3,4,6,2,6,3.0,3.0,3.0,4.8,7.0,4,0.54,0,0,1
31,2,2,4,Male,Government,ArabExpat,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,3,1,0,1,0,0,0,0,1,1,0,0,0,3,3,4,4,4,5,2,3,3,6,5,5,3,3,4,5,5,3,2,Both,0,0,1,0,0,3,5,5,4,4,3,7,6,4,3.5,3.0,4.0,6.2,5.0,2,0.72,1,0,1
46,3,5,4,Female,BusinessOwner,Western,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,5,1,1,0,0,0,0,0,0,0,0,0,0,5,4,4,1,3,3,4,3,1,3,4,4,4,5,5,3,3,5,1,Both,0,0,1,0,0,4,5,3,4,2,3,10,8,5,3.38,1.0,3.5,5.76,5.0,0,0.865,0,1,0
33,4,3,3,Female,PrivateSector,SouthAsian,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,3,1,1,1,1,0,0,1,1,0,0,0,1,3,3,5,4,3,4,4,4,4,4,4,5,3,5,2,5,5,4,1,MobileOnly,1,0,0,0,0,5,4,4,3,5,5,4,2,3,3.75,6.0,4.33,6.9,9.0,3,0.5331,1,0,1
40,3,3,4,Male,PrivateSector,ArabExpat,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,2,1,1,0,0,0,0,0,1,1,0,1,1,3,2,2,3,1,3,2,2,4,3,4,3,5,5,4,5,4,3,3,MobileOnly,1,0,0,0,0,4,2,3,4,4,4,2,2,4,2.25,1.0,3.5,3.7,3.0,4,0.375,0,0,0
31,3,5,4,Male,BusinessOwner,Western,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,4,1,0,0,1,1,0,1,0,0,1,0,1,3,4,3,5,3,3,2,4,1,6,5,5,3,4,5,4,3,4,2,Both,0,0,1,0,0,4,5,5,5,4,3,5,5,4,3.38,4.0,4.33,5.96,9.0,3,0.6281,0,1,1
41,2,4,2,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,4,2,0,0,1,0,0,1,0,1,1,0,0,1,3,3,2,2,3,3,2,2,2,4,5,3,5,4,4,4,5,1,Both,0,0,1,0,0,2,5,3,4,5,4,7,2,4,2.38,4.0,3.83,3.96,9.0,3,0.6481,0,1,0
32,3,4,3,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,3,2,1,1,1,0,0,0,1,0,1,1,1,3,2,3,2,2,4,2,5,2,4,3,4,4,4,5,5,4,4,2,Both,0,0,1,0,0,5,5,4,3,4,5,4,2,4,2.88,6.0,4.33,4.96,9.0,4,0.5331,0,0,1
31,5,5,2,Female,Government,Other,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,1,1,0,0,0,0,1,0,0,1,1,2,4,3,3,3,3,3,6,3,3,4,4,2,5,5,5,4,2,Both,0,0,1,0,0,5,5,3,4,5,2,7,5,4,2.75,6.0,4.0,4.7,8.0,2,0.705,0,0,1
39,5,3,5,Female,BusinessOwner,ArabExpat,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,3,1,0,1,0,0,1,1,0,1,1,1,1,1,2,3,2,3,2,4,2,2,3,4,4,5,4,4,4,5,3,3,Both,0,0,1,0,0,3,4,4,3,3,4,5,4,6,2.38,2.0,3.5,3.56,8.0,5,0.555,0,0,0
41,3,3,5,Female,PrivateSector,EastAsian,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,3,2,0,0,1,0,0,1,0,0,0,0,1,3,2,3,3,3,2,2,3,4,3,4,5,5,3,2,5,5,3,3,Both,0,0,1,0,0,3,3,3,5,2,3,5,3,5,2.62,4.0,3.17,4.24,7.0,2,0.5169,0,0,0
42,2,4,4,Male,PartTime,SouthAsian,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,5,3,1,0,0,0,1,1,0,0,0,1,1,3,4,3,3,2,5,2,3,2,5,4,5,4,3,5,5,5,3,1,Both,0,0,1,0,0,3,3,3,4,3,3,6,5,4,3.12,0.0,3.17,5.44,6.0,3,0.5969,0,1,1
34,2,4,3,Female,Freelancer,SouthAsian,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,3,2,0,1,1,0,0,0,0,0,0,0,1,3,3,3,4,4,4,1,4,6,4,5,3,3,3,4,4,5,5,4,MobileOnly,1,0,0,0,0,4,5,4,4,5,4,6,6,5,3.25,6.0,4.33,5.5,9.0,1,0.6931,0,0,1
35,1,3,5,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,3,1,0,0,0,0,0,1,0,0,0,0,0,5,4,5,2,2,5,4,5,3,4,5,5,4,4,3,4,4,4,2,MobileOnly,1,0,0,0,0,5,3,4,4,4,4,4,3,4,4.0,1.0,4.0,7.2,3.0,1,0.525,1,0,1
40,3,3,4,Female,PartTime,SouthAsian,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,4,2,1,0,1,0,1,0,0,0,0,0,0,2,3,2,2,1,3,3,3,2,3,3,4,5,5,4,5,5,3,2,WhatsApp,0,0,0,1,0,4,3,3,4,3,4,6,6,5,2.38,3.0,3.5,3.76,7.0,0,0.635,0,1,1
29,2,3,2,Female,PrivateSector,ArabExpat,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,3,1,1,1,0,0,0,0,0,0,0,0,1,3,4,4,3,2,4,4,3,3,4,3,4,5,3,3,4,4,4,2,Both,0,0,1,0,0,4,4,3,4,4,3,5,4,3,3.38,3.0,3.67,6.16,6.0,1,0.5669,0,0,1
34,2,3,4,Female,PrivateSector,ArabExpat,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,2,1,0,1,0,0,0,0,1,0,0,1,0,2,3,4,3,3,3,2,3,2,4,5,4,3,4,4,5,5,5,2,Both,0,0,1,0,0,3,4,4,5,4,2,5,3,6,2.88,3.0,3.67,4.56,4.0,2,0.5519,0,0,1
